charge_id,project_id,wbs_id,cost_code_id,week_ending,reg_hours,ot_hours,amount,origin_system
LC-00003698,PRJ-009,WBS-00387,CC-00075,2026-05-15,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003699,PRJ-009,WBS-00387,CC-00077,2026-06-19,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003700,PRJ-009,WBS-00387,CC-00077,2026-07-10,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003701,PRJ-009,WBS-00387,CC-00078,2026-06-12,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003702,PRJ-009,WBS-00387,CC-00078,2026-06-19,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003703,PRJ-009,WBS-00387,CC-00078,2026-07-17,8.0,1.24,767.01,OnPrem-SQLServer
LC-00003704,PRJ-009,WBS-00387,CC-00079,2026-07-03,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003705,PRJ-009,WBS-00387,CC-00080,2026-06-19,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003706,PRJ-009,WBS-00387,CC-00080,2026-07-03,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003707,PRJ-009,WBS-00387,CC-00081,2026-05-29,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003708,PRJ-009,WBS-00388,CC-00074,2026-04-24,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003709,PRJ-009,WBS-00388,CC-00074,2026-06-19,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003710,PRJ-009,WBS-00388,CC-00076,2026-07-24,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003711,PRJ-009,WBS-00388,CC-00077,2026-06-19,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003712,PRJ-009,WBS-00388,CC-00078,2026-06-05,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003713,PRJ-009,WBS-00388,CC-00078,2026-06-26,16.0,0.0,888.96,OnPrem-SQLServer
LC-00003714,PRJ-009,WBS-00388,CC-00079,2026-07-24,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003715,PRJ-009,WBS-00389,CC-00073,2026-07-17,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003716,PRJ-009,WBS-00389,CC-00074,2026-07-24,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003717,PRJ-009,WBS-00389,CC-00075,2026-06-19,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003718,PRJ-009,WBS-00389,CC-00075,2026-07-24,8.0,0.89,450.79,OnPrem-SQLServer
LC-00003719,PRJ-009,WBS-00389,CC-00076,2026-07-17,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003720,PRJ-009,WBS-00389,CC-00077,2026-05-08,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003721,PRJ-009,WBS-00389,CC-00077,2026-07-17,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003722,PRJ-009,WBS-00389,CC-00078,2026-06-05,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003723,PRJ-009,WBS-00389,CC-00079,2026-07-24,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003724,PRJ-009,WBS-00389,CC-00080,2026-04-17,8.0,1.97,545.12,OnPrem-SQLServer
LC-00003725,PRJ-009,WBS-00389,CC-00080,2026-06-26,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003726,PRJ-009,WBS-00389,CC-00081,2026-06-19,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003727,PRJ-009,WBS-00389,CC-00081,2026-07-24,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003728,PRJ-009,WBS-00390,CC-00073,2026-05-29,16.0,0.0,827.52,OnPrem-SQLServer
LC-00003729,PRJ-009,WBS-00390,CC-00074,2026-06-19,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003730,PRJ-009,WBS-00390,CC-00075,2026-07-10,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003731,PRJ-009,WBS-00390,CC-00076,2026-07-31,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003732,PRJ-009,WBS-00390,CC-00077,2026-07-31,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003733,PRJ-009,WBS-00390,CC-00078,2026-05-08,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003734,PRJ-009,WBS-00390,CC-00079,2026-06-05,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003735,PRJ-009,WBS-00390,CC-00079,2026-07-31,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003736,PRJ-009,WBS-00391,CC-00074,2026-06-19,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003737,PRJ-009,WBS-00391,CC-00075,2026-06-05,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003738,PRJ-009,WBS-00391,CC-00075,2026-06-19,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003739,PRJ-009,WBS-00391,CC-00075,2026-07-10,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003740,PRJ-009,WBS-00391,CC-00075,2026-07-17,8.0,0.0,588.08,OnPrem-SQLServer
LC-00003741,PRJ-009,WBS-00391,CC-00076,2026-05-15,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003742,PRJ-009,WBS-00391,CC-00076,2026-07-03,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003743,PRJ-009,WBS-00391,CC-00077,2026-06-12,8.0,1.51,709.93,OnPrem-SQLServer
LC-00003744,PRJ-009,WBS-00391,CC-00077,2026-07-31,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003745,PRJ-009,WBS-00391,CC-00078,2026-07-17,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003746,PRJ-009,WBS-00391,CC-00079,2026-06-19,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003747,PRJ-009,WBS-00391,CC-00080,2026-05-15,16.0,0.0,905.6,OnPrem-SQLServer
LC-00003748,PRJ-009,WBS-00391,CC-00081,2026-06-05,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003749,PRJ-009,WBS-00391,CC-00081,2026-07-03,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003750,PRJ-009,WBS-00392,CC-00073,2026-07-17,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003751,PRJ-009,WBS-00392,CC-00075,2026-05-01,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003752,PRJ-009,WBS-00392,CC-00075,2026-07-10,8.0,1.74,384.29,OnPrem-SQLServer
LC-00003753,PRJ-009,WBS-00392,CC-00077,2026-07-17,8.0,0.0,588.08,OnPrem-SQLServer
LC-00003754,PRJ-009,WBS-00392,CC-00079,2026-06-05,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003755,PRJ-009,WBS-00392,CC-00079,2026-06-26,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003756,PRJ-009,WBS-00392,CC-00080,2026-07-24,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003757,PRJ-009,WBS-00392,CC-00081,2026-06-05,8.0,0.0,468.16,OnPrem-SQLServer
LC-00003758,PRJ-009,WBS-00393,CC-00073,2026-07-03,8.0,1.19,357.64,OnPrem-SQLServer
LC-00003759,PRJ-009,WBS-00393,CC-00074,2026-07-24,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003760,PRJ-009,WBS-00393,CC-00075,2026-07-24,8.0,0.86,642.5,OnPrem-SQLServer
LC-00003761,PRJ-009,WBS-00393,CC-00076,2026-06-12,16.0,0.0,772.64,OnPrem-SQLServer
LC-00003762,PRJ-009,WBS-00393,CC-00078,2026-06-12,8.0,0.0,470.72,OnPrem-SQLServer
LC-00003763,PRJ-009,WBS-00393,CC-00079,2026-07-24,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003764,PRJ-009,WBS-00393,CC-00080,2026-06-12,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003765,PRJ-009,WBS-00393,CC-00081,2026-05-08,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003766,PRJ-009,WBS-00393,CC-00081,2026-07-03,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003767,PRJ-009,WBS-00394,CC-00073,2026-06-26,8.0,0.95,533.45,OnPrem-SQLServer
LC-00003768,PRJ-009,WBS-00394,CC-00073,2026-07-31,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003769,PRJ-009,WBS-00394,CC-00074,2026-05-29,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003770,PRJ-009,WBS-00394,CC-00074,2026-06-05,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003771,PRJ-009,WBS-00394,CC-00076,2026-06-05,8.0,0.0,468.16,OnPrem-SQLServer
LC-00003772,PRJ-009,WBS-00394,CC-00076,2026-06-19,8.0,1.8,337.16,OnPrem-SQLServer
LC-00003773,PRJ-009,WBS-00394,CC-00079,2026-06-12,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003774,PRJ-009,WBS-00394,CC-00079,2026-06-19,16.0,0.0,839.12,OnPrem-SQLServer
LC-00003775,PRJ-009,WBS-00394,CC-00081,2026-06-05,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003776,PRJ-009,WBS-00394,CC-00081,2026-07-03,8.0,1.9,341.88,OnPrem-SQLServer
LC-00003777,PRJ-009,WBS-00395,CC-00073,2026-07-10,16.0,0.0,866.24,OnPrem-SQLServer
LC-00003778,PRJ-009,WBS-00395,CC-00075,2026-06-26,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003779,PRJ-009,WBS-00395,CC-00077,2026-07-24,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003780,PRJ-009,WBS-00395,CC-00078,2026-06-19,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003781,PRJ-009,WBS-00395,CC-00078,2026-07-31,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003782,PRJ-009,WBS-00395,CC-00079,2026-06-12,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003783,PRJ-009,WBS-00395,CC-00080,2026-06-12,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003784,PRJ-009,WBS-00395,CC-00080,2026-07-10,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003785,PRJ-009,WBS-00395,CC-00081,2026-06-19,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003786,PRJ-009,WBS-00395,CC-00081,2026-07-17,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003787,PRJ-009,WBS-00396,CC-00073,2026-04-17,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003788,PRJ-009,WBS-00396,CC-00073,2026-07-24,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003789,PRJ-009,WBS-00396,CC-00074,2026-06-05,8.0,0.0,468.16,OnPrem-SQLServer
LC-00003790,PRJ-009,WBS-00396,CC-00074,2026-06-12,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003791,PRJ-009,WBS-00396,CC-00074,2026-07-03,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003792,PRJ-009,WBS-00396,CC-00075,2026-07-03,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003793,PRJ-009,WBS-00396,CC-00075,2026-07-10,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003794,PRJ-009,WBS-00396,CC-00077,2026-05-01,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003795,PRJ-009,WBS-00396,CC-00077,2026-07-17,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003796,PRJ-009,WBS-00396,CC-00080,2026-06-19,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003797,PRJ-009,WBS-00397,CC-00073,2026-07-24,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003798,PRJ-009,WBS-00397,CC-00076,2026-06-19,8.0,1.4,698.52,OnPrem-SQLServer
LC-00003799,PRJ-009,WBS-00397,CC-00076,2026-07-03,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003800,PRJ-009,WBS-00397,CC-00078,2026-07-31,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003801,PRJ-009,WBS-00397,CC-00080,2026-06-12,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003802,PRJ-009,WBS-00397,CC-00080,2026-07-03,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003803,PRJ-009,WBS-00398,CC-00073,2026-07-03,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003804,PRJ-009,WBS-00398,CC-00074,2026-07-03,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003805,PRJ-009,WBS-00399,CC-00075,2026-06-12,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003806,PRJ-009,WBS-00399,CC-00076,2026-06-26,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003807,PRJ-009,WBS-00399,CC-00076,2026-07-10,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003808,PRJ-009,WBS-00399,CC-00076,2026-07-17,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003809,PRJ-009,WBS-00399,CC-00076,2026-07-24,8.0,0.83,524.93,OnPrem-SQLServer
LC-00003810,PRJ-009,WBS-00399,CC-00077,2026-07-03,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003811,PRJ-009,WBS-00399,CC-00078,2026-05-29,16.0,0.0,544.48,OnPrem-SQLServer
LC-00003812,PRJ-009,WBS-00399,CC-00079,2026-06-19,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003813,PRJ-009,WBS-00399,CC-00079,2026-06-26,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003814,PRJ-009,WBS-00399,CC-00081,2026-06-26,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003815,PRJ-009,WBS-00399,CC-00081,2026-07-17,16.0,0.0,894.0,OnPrem-SQLServer
LC-00003816,PRJ-009,WBS-00399,CC-00081,2026-07-31,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003817,PRJ-009,WBS-00400,CC-00074,2026-07-03,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003818,PRJ-009,WBS-00400,CC-00077,2026-05-29,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003819,PRJ-009,WBS-00400,CC-00077,2026-06-19,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003820,PRJ-009,WBS-00400,CC-00079,2026-07-03,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003821,PRJ-009,WBS-00400,CC-00081,2026-07-03,16.0,0.0,745.2,OnPrem-SQLServer
LC-00003822,PRJ-009,WBS-00401,CC-00073,2026-06-26,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003823,PRJ-009,WBS-00401,CC-00073,2026-07-17,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003824,PRJ-009,WBS-00401,CC-00074,2026-06-05,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003825,PRJ-009,WBS-00401,CC-00076,2026-06-05,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003826,PRJ-009,WBS-00401,CC-00078,2026-06-19,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003827,PRJ-009,WBS-00401,CC-00078,2026-07-17,8.0,1.61,810.18,OnPrem-SQLServer
LC-00003828,PRJ-009,WBS-00401,CC-00079,2026-04-24,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003829,PRJ-009,WBS-00401,CC-00079,2026-07-10,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003830,PRJ-009,WBS-00401,CC-00080,2026-05-15,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003831,PRJ-009,WBS-00401,CC-00081,2026-05-22,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003832,PRJ-009,WBS-00401,CC-00081,2026-07-10,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003833,PRJ-009,WBS-00402,CC-00073,2026-05-01,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003834,PRJ-009,WBS-00402,CC-00073,2026-06-26,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003835,PRJ-009,WBS-00402,CC-00073,2026-07-10,16.0,0.88,1443.3,OnPrem-SQLServer
LC-00003836,PRJ-009,WBS-00402,CC-00074,2026-06-05,8.0,0.0,468.16,OnPrem-SQLServer
LC-00003837,PRJ-009,WBS-00402,CC-00074,2026-06-12,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003838,PRJ-009,WBS-00402,CC-00074,2026-07-31,16.0,0.0,1158.64,OnPrem-SQLServer
LC-00003839,PRJ-009,WBS-00402,CC-00078,2026-06-26,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003840,PRJ-009,WBS-00402,CC-00078,2026-07-31,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003841,PRJ-009,WBS-00402,CC-00079,2026-05-15,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003842,PRJ-009,WBS-00402,CC-00080,2026-05-29,8.0,0.0,477.44,OnPrem-SQLServer
LC-00003843,PRJ-009,WBS-00402,CC-00080,2026-07-24,8.0,0.0,279.84,OnPrem-SQLServer
LC-00003844,PRJ-009,WBS-00402,CC-00081,2026-06-12,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003845,PRJ-009,WBS-00403,CC-00073,2026-06-12,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003846,PRJ-009,WBS-00403,CC-00073,2026-07-24,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003847,PRJ-009,WBS-00403,CC-00073,2026-07-31,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003848,PRJ-009,WBS-00403,CC-00075,2026-06-12,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003849,PRJ-009,WBS-00403,CC-00076,2026-06-26,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003850,PRJ-009,WBS-00403,CC-00076,2026-07-24,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003851,PRJ-009,WBS-00403,CC-00078,2026-06-12,16.0,0.0,1041.76,OnPrem-SQLServer
LC-00003852,PRJ-009,WBS-00403,CC-00078,2026-06-19,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003853,PRJ-009,WBS-00403,CC-00078,2026-07-10,8.0,1.98,620.9,OnPrem-SQLServer
LC-00003854,PRJ-009,WBS-00403,CC-00080,2026-05-15,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003855,PRJ-009,WBS-00403,CC-00080,2026-07-10,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003856,PRJ-009,WBS-00404,CC-00073,2026-06-12,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003857,PRJ-009,WBS-00404,CC-00073,2026-06-26,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003858,PRJ-009,WBS-00404,CC-00075,2026-05-08,8.0,0.73,452.57,OnPrem-SQLServer
LC-00003859,PRJ-009,WBS-00404,CC-00075,2026-07-10,8.0,0.0,386.32,OnPrem-SQLServer
LC-00003860,PRJ-009,WBS-00404,CC-00076,2026-05-29,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003861,PRJ-009,WBS-00404,CC-00076,2026-06-12,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003862,PRJ-009,WBS-00404,CC-00077,2026-05-22,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003863,PRJ-009,WBS-00404,CC-00077,2026-07-17,8.0,0.0,622.32,OnPrem-SQLServer
LC-00003864,PRJ-009,WBS-00404,CC-00077,2026-07-24,8.0,0.0,689.44,OnPrem-SQLServer
LC-00003865,PRJ-009,WBS-00404,CC-00078,2026-07-24,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003866,PRJ-009,WBS-00404,CC-00079,2026-07-24,16.0,1.33,935.46,OnPrem-SQLServer
LC-00003867,PRJ-009,WBS-00404,CC-00080,2026-06-12,8.0,1.0,527.44,OnPrem-SQLServer
LC-00003868,PRJ-009,WBS-00404,CC-00080,2026-07-10,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003869,PRJ-009,WBS-00404,CC-00081,2026-07-17,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003870,PRJ-009,WBS-00405,CC-00073,2026-06-05,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003871,PRJ-009,WBS-00405,CC-00073,2026-06-26,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003872,PRJ-009,WBS-00405,CC-00073,2026-07-24,8.0,1.59,971.93,OnPrem-SQLServer
LC-00003873,PRJ-009,WBS-00405,CC-00075,2026-06-26,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003874,PRJ-009,WBS-00405,CC-00076,2026-06-12,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003875,PRJ-009,WBS-00405,CC-00076,2026-06-19,8.0,1.63,569.46,OnPrem-SQLServer
LC-00003876,PRJ-009,WBS-00405,CC-00077,2026-07-17,8.0,0.0,588.08,OnPrem-SQLServer
LC-00003877,PRJ-009,WBS-00405,CC-00078,2026-05-29,8.0,0.0,477.44,OnPrem-SQLServer
LC-00003878,PRJ-009,WBS-00405,CC-00081,2026-06-26,8.0,0.82,512.45,OnPrem-SQLServer
LC-00003879,PRJ-009,WBS-00406,CC-00073,2026-07-10,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003880,PRJ-009,WBS-00406,CC-00074,2026-07-17,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003881,PRJ-009,WBS-00406,CC-00075,2026-06-19,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003882,PRJ-009,WBS-00406,CC-00075,2026-07-17,16.0,0.0,1184.88,OnPrem-SQLServer
LC-00003883,PRJ-009,WBS-00406,CC-00076,2026-07-24,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003884,PRJ-009,WBS-00406,CC-00077,2026-07-03,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003885,PRJ-009,WBS-00406,CC-00077,2026-07-17,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003886,PRJ-009,WBS-00406,CC-00078,2026-07-10,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003887,PRJ-009,WBS-00406,CC-00080,2026-04-24,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003888,PRJ-009,WBS-00406,CC-00080,2026-05-29,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003889,PRJ-009,WBS-00406,CC-00081,2026-07-31,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003890,PRJ-009,WBS-00407,CC-00073,2026-05-29,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003891,PRJ-009,WBS-00407,CC-00074,2026-06-19,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003892,PRJ-009,WBS-00407,CC-00074,2026-06-26,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003893,PRJ-009,WBS-00407,CC-00075,2026-06-12,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003894,PRJ-009,WBS-00407,CC-00075,2026-07-24,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003895,PRJ-009,WBS-00407,CC-00077,2026-06-12,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003896,PRJ-009,WBS-00407,CC-00078,2026-05-01,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003897,PRJ-009,WBS-00407,CC-00078,2026-05-15,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003898,PRJ-009,WBS-00407,CC-00079,2026-07-17,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003899,PRJ-009,WBS-00408,CC-00074,2026-06-12,8.0,0.0,553.28,OnPrem-SQLServer
LC-00003900,PRJ-009,WBS-00408,CC-00074,2026-07-10,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003901,PRJ-009,WBS-00408,CC-00075,2026-07-03,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003902,PRJ-009,WBS-00408,CC-00076,2026-05-01,8.0,0.0,398.08,OnPrem-SQLServer
LC-00003903,PRJ-009,WBS-00408,CC-00076,2026-07-17,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003904,PRJ-009,WBS-00408,CC-00076,2026-07-31,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003905,PRJ-009,WBS-00408,CC-00077,2026-06-05,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003906,PRJ-009,WBS-00408,CC-00077,2026-06-26,8.0,1.38,718.8,OnPrem-SQLServer
LC-00003907,PRJ-009,WBS-00408,CC-00079,2026-07-24,8.0,0.0,571.04,OnPrem-SQLServer
LC-00003908,PRJ-009,WBS-00408,CC-00079,2026-07-31,8.0,0.0,439.76,OnPrem-SQLServer
LC-00003909,PRJ-009,WBS-00408,CC-00080,2026-05-15,8.0,1.97,396.79,OnPrem-SQLServer
LC-00003910,PRJ-009,WBS-00408,CC-00081,2026-05-22,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003911,PRJ-009,WBS-00408,CC-00081,2026-07-17,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003912,PRJ-009,WBS-00408,CC-00081,2026-07-31,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003913,PRJ-009,WBS-00409,CC-00073,2026-06-26,8.0,0.0,748.72,OnPrem-SQLServer
LC-00003914,PRJ-009,WBS-00409,CC-00073,2026-07-10,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003915,PRJ-009,WBS-00409,CC-00073,2026-07-31,16.0,0.0,662.0,OnPrem-SQLServer
LC-00003916,PRJ-009,WBS-00409,CC-00074,2026-07-03,8.0,0.0,252.08,OnPrem-SQLServer
LC-00003917,PRJ-009,WBS-00409,CC-00074,2026-07-17,8.0,0.76,502.43,OnPrem-SQLServer
LC-00003918,PRJ-009,WBS-00409,CC-00075,2026-06-12,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003919,PRJ-009,WBS-00409,CC-00079,2026-05-15,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003920,PRJ-009,WBS-00409,CC-00081,2026-07-03,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003921,PRJ-009,WBS-00410,CC-00073,2026-06-05,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003922,PRJ-009,WBS-00410,CC-00075,2026-07-24,8.0,0.0,436.16,OnPrem-SQLServer
LC-00003923,PRJ-009,WBS-00410,CC-00076,2026-05-15,8.0,0.0,454.24,OnPrem-SQLServer
LC-00003924,PRJ-009,WBS-00410,CC-00078,2026-07-10,16.0,0.0,837.84,OnPrem-SQLServer
LC-00003925,PRJ-009,WBS-00410,CC-00081,2026-06-19,8.0,1.56,574.08,OnPrem-SQLServer
LC-00003926,PRJ-009,WBS-00410,CC-00081,2026-07-31,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003927,PRJ-009,WBS-00411,CC-00073,2026-07-10,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003928,PRJ-009,WBS-00411,CC-00074,2026-05-29,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003929,PRJ-009,WBS-00411,CC-00074,2026-06-12,8.0,0.0,470.72,OnPrem-SQLServer
LC-00003930,PRJ-009,WBS-00411,CC-00074,2026-07-10,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003931,PRJ-009,WBS-00411,CC-00074,2026-07-31,8.0,0.0,444.16,OnPrem-SQLServer
LC-00003932,PRJ-009,WBS-00411,CC-00075,2026-05-15,8.0,0.0,292.4,OnPrem-SQLServer
LC-00003933,PRJ-009,WBS-00411,CC-00075,2026-07-03,8.0,1.92,617.77,OnPrem-SQLServer
LC-00003934,PRJ-009,WBS-00411,CC-00080,2026-06-05,8.0,0.0,289.76,OnPrem-SQLServer
LC-00003935,PRJ-009,WBS-00411,CC-00080,2026-06-12,8.0,0.0,409.92,OnPrem-SQLServer
LC-00003936,PRJ-009,WBS-00411,CC-00080,2026-07-31,8.0,0.0,452.8,OnPrem-SQLServer
LC-00003937,PRJ-009,WBS-00411,CC-00081,2026-05-22,8.0,0.0,252.08,OnPrem-SQLServer
