entry_id,timesheet_id,emp_id,work_date,project_id,wbs_id,cost_code_id,clock_in,clock_out,hours,overtime_hours,origin_system
TE-00003952,TS-0000782,EMP-0092,2026-05-15,PRJ-006,WBS-00229,CC-00054,2026-05-15 06:15:00,2026-05-15 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003953,TS-0000783,EMP-0092,2026-05-18,PRJ-006,WBS-00235,CC-00052,2026-05-18 06:00:00,2026-05-18 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003954,TS-0000783,EMP-0092,2026-05-19,PRJ-006,WBS-00217,CC-00054,2026-05-19 06:00:00,2026-05-19 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003955,TS-0000783,EMP-0092,2026-05-20,PRJ-006,WBS-00248,CC-00054,2026-05-20 06:30:00,2026-05-20 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003956,TS-0000783,EMP-0092,2026-05-21,PRJ-006,WBS-00238,CC-00048,2026-05-21 06:15:00,2026-05-21 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003957,TS-0000783,EMP-0092,2026-05-22,PRJ-006,WBS-00255,CC-00050,2026-05-22 06:00:00,2026-05-22 15:18:00,8.8,0.8,OnPrem-SQLServer
TE-00003958,TS-0000784,EMP-0092,2026-05-25,PRJ-006,WBS-00214,CC-00050,2026-05-25 06:30:00,2026-05-25 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003959,TS-0000784,EMP-0092,2026-05-26,PRJ-006,WBS-00225,CC-00048,2026-05-26 06:00:00,2026-05-26 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003960,TS-0000784,EMP-0092,2026-05-27,PRJ-006,WBS-00232,CC-00046,2026-05-27 06:30:00,2026-05-27 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003961,TS-0000784,EMP-0092,2026-05-28,PRJ-006,WBS-00229,CC-00047,2026-05-28 06:15:00,2026-05-28 16:16:48,9.53,1.53,OnPrem-SQLServer
TE-00003962,TS-0000784,EMP-0092,2026-05-29,PRJ-006,WBS-00215,CC-00047,2026-05-29 06:30:00,2026-05-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003963,TS-0000785,EMP-0092,2026-06-01,PRJ-006,WBS-00220,CC-00053,2026-06-01 06:30:00,2026-06-01 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003964,TS-0000785,EMP-0092,2026-06-02,PRJ-006,WBS-00219,CC-00046,2026-06-02 06:00:00,2026-06-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003965,TS-0000785,EMP-0092,2026-06-03,PRJ-006,WBS-00249,CC-00052,2026-06-03 06:15:00,2026-06-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003966,TS-0000785,EMP-0092,2026-06-04,PRJ-006,WBS-00252,CC-00050,2026-06-04 06:15:00,2026-06-04 16:04:12,9.32,1.32,OnPrem-SQLServer
TE-00003967,TS-0000785,EMP-0092,2026-06-05,PRJ-006,WBS-00250,CC-00047,2026-06-05 06:15:00,2026-06-05 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003968,TS-0000786,EMP-0092,2026-06-08,PRJ-006,WBS-00244,CC-00046,2026-06-08 06:30:00,2026-06-08 16:16:48,9.28,1.28,OnPrem-SQLServer
TE-00003969,TS-0000786,EMP-0092,2026-06-09,PRJ-006,WBS-00256,CC-00052,2026-06-09 06:00:00,2026-06-09 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003970,TS-0000786,EMP-0092,2026-06-10,PRJ-006,WBS-00227,CC-00052,2026-06-10 06:30:00,2026-06-10 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003971,TS-0000786,EMP-0092,2026-06-11,PRJ-006,WBS-00242,CC-00048,2026-06-11 06:15:00,2026-06-11 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003972,TS-0000786,EMP-0092,2026-06-12,PRJ-006,WBS-00244,CC-00054,2026-06-12 06:00:00,2026-06-12 15:11:24,8.69,0.69,OnPrem-SQLServer
TE-00003973,TS-0000787,EMP-0092,2026-06-15,PRJ-006,WBS-00218,CC-00051,2026-06-15 06:00:00,2026-06-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003974,TS-0000787,EMP-0092,2026-06-16,PRJ-006,WBS-00239,CC-00050,2026-06-16 06:15:00,2026-06-16 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003975,TS-0000787,EMP-0092,2026-06-17,PRJ-006,WBS-00257,CC-00047,2026-06-17 06:15:00,2026-06-17 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003976,TS-0000787,EMP-0092,2026-06-18,PRJ-006,WBS-00218,CC-00049,2026-06-18 06:15:00,2026-06-18 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003977,TS-0000787,EMP-0092,2026-06-19,PRJ-006,WBS-00217,CC-00054,2026-06-19 06:00:00,2026-06-19 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003978,TS-0000788,EMP-0092,2026-06-22,PRJ-006,WBS-00221,CC-00046,2026-06-22 06:30:00,2026-06-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003979,TS-0000788,EMP-0092,2026-06-23,PRJ-006,WBS-00240,CC-00054,2026-06-23 06:15:00,2026-06-23 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003980,TS-0000788,EMP-0092,2026-06-24,PRJ-006,WBS-00256,CC-00048,2026-06-24 06:30:00,2026-06-24 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003981,TS-0000788,EMP-0092,2026-06-25,PRJ-006,WBS-00257,CC-00050,2026-06-25 06:15:00,2026-06-25 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003982,TS-0000788,EMP-0092,2026-06-26,PRJ-006,WBS-00220,CC-00052,2026-06-26 06:00:00,2026-06-26 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003983,TS-0000789,EMP-0092,2026-06-29,PRJ-006,WBS-00217,CC-00051,2026-06-29 06:00:00,2026-06-29 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003984,TS-0000789,EMP-0092,2026-06-30,PRJ-006,WBS-00247,CC-00050,2026-06-30 06:00:00,2026-06-30 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003985,TS-0000789,EMP-0092,2026-07-01,PRJ-006,WBS-00224,CC-00050,2026-07-01 06:15:00,2026-07-01 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003986,TS-0000789,EMP-0092,2026-07-02,PRJ-006,WBS-00247,CC-00046,2026-07-02 06:00:00,2026-07-02 15:52:12,9.37,1.37,OnPrem-SQLServer
TE-00003987,TS-0000789,EMP-0092,2026-07-03,PRJ-006,WBS-00229,CC-00048,2026-07-03 06:00:00,2026-07-03 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003988,TS-0000790,EMP-0092,2026-07-06,PRJ-006,WBS-00242,CC-00051,2026-07-06 06:30:00,2026-07-06 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003989,TS-0000790,EMP-0092,2026-07-07,PRJ-006,WBS-00244,CC-00051,2026-07-07 06:00:00,2026-07-07 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003990,TS-0000790,EMP-0092,2026-07-08,PRJ-006,WBS-00257,CC-00053,2026-07-08 06:00:00,2026-07-08 15:11:24,8.69,0.69,OnPrem-SQLServer
TE-00003991,TS-0000790,EMP-0092,2026-07-09,PRJ-006,WBS-00234,CC-00048,2026-07-09 06:00:00,2026-07-09 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003992,TS-0000790,EMP-0092,2026-07-10,PRJ-006,WBS-00238,CC-00050,2026-07-10 06:15:00,2026-07-10 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003993,TS-0000791,EMP-0092,2026-07-13,PRJ-006,WBS-00231,CC-00049,2026-07-13 06:15:00,2026-07-13 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003994,TS-0000791,EMP-0092,2026-07-14,PRJ-006,WBS-00231,CC-00052,2026-07-14 06:00:00,2026-07-14 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003995,TS-0000791,EMP-0092,2026-07-15,PRJ-006,WBS-00256,CC-00048,2026-07-15 06:00:00,2026-07-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003996,TS-0000791,EMP-0092,2026-07-16,PRJ-006,WBS-00258,CC-00054,2026-07-16 06:15:00,2026-07-16 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00003997,TS-0000791,EMP-0092,2026-07-17,PRJ-006,WBS-00258,CC-00054,2026-07-17 06:00:00,2026-07-17 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00003998,TS-0000792,EMP-0092,2026-07-20,PRJ-006,WBS-00236,CC-00049,2026-07-20 06:30:00,2026-07-20 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00003999,TS-0000792,EMP-0092,2026-07-21,PRJ-006,WBS-00231,CC-00052,2026-07-21 06:30:00,2026-07-21 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004000,TS-0000792,EMP-0092,2026-07-22,PRJ-006,WBS-00225,CC-00054,2026-07-22 06:30:00,2026-07-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004001,TS-0000792,EMP-0092,2026-07-23,PRJ-006,WBS-00246,CC-00053,2026-07-23 06:30:00,2026-07-23 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004002,TS-0000792,EMP-0092,2026-07-24,PRJ-006,WBS-00214,CC-00053,2026-07-24 06:00:00,2026-07-24 16:13:48,9.73,1.73,OnPrem-SQLServer
TE-00004003,TS-0000793,EMP-0092,2026-07-27,PRJ-006,WBS-00230,CC-00054,2026-07-27 06:15:00,2026-07-27 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004004,TS-0000793,EMP-0092,2026-07-28,PRJ-006,WBS-00220,CC-00054,2026-07-28 06:30:00,2026-07-28 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004005,TS-0000793,EMP-0092,2026-07-29,PRJ-006,WBS-00223,CC-00047,2026-07-29 06:15:00,2026-07-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004006,TS-0000793,EMP-0092,2026-07-30,PRJ-006,WBS-00222,CC-00051,2026-07-30 06:00:00,2026-07-30 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004007,TS-0000793,EMP-0092,2026-07-31,PRJ-006,WBS-00229,CC-00053,2026-07-31 06:15:00,2026-07-31 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004008,TS-0000794,EMP-0093,2026-04-20,PRJ-006,WBS-00222,CC-00050,2026-04-20 06:00:00,2026-04-20 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004009,TS-0000794,EMP-0093,2026-04-21,PRJ-006,WBS-00223,CC-00046,2026-04-21 06:30:00,2026-04-21 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004010,TS-0000794,EMP-0093,2026-04-22,PRJ-006,WBS-00251,CC-00049,2026-04-22 06:30:00,2026-04-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004011,TS-0000794,EMP-0093,2026-04-23,PRJ-006,WBS-00221,CC-00051,2026-04-23 06:00:00,2026-04-23 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004012,TS-0000794,EMP-0093,2026-04-24,PRJ-006,WBS-00217,CC-00051,2026-04-24 06:00:00,2026-04-24 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004013,TS-0000795,EMP-0093,2026-04-27,PRJ-006,WBS-00234,CC-00046,2026-04-27 06:30:00,2026-04-27 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004014,TS-0000795,EMP-0093,2026-04-28,PRJ-006,WBS-00228,CC-00051,2026-04-28 06:00:00,2026-04-28 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004015,TS-0000795,EMP-0093,2026-04-29,PRJ-006,WBS-00256,CC-00047,2026-04-29 06:30:00,2026-04-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004016,TS-0000795,EMP-0093,2026-04-30,PRJ-006,WBS-00255,CC-00049,2026-04-30 06:00:00,2026-04-30 15:12:36,8.71,0.71,OnPrem-SQLServer
TE-00004017,TS-0000795,EMP-0093,2026-05-01,PRJ-006,WBS-00214,CC-00054,2026-05-01 06:15:00,2026-05-01 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004018,TS-0000796,EMP-0093,2026-05-04,PRJ-006,WBS-00245,CC-00052,2026-05-04 06:30:00,2026-05-04 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004019,TS-0000796,EMP-0093,2026-05-05,PRJ-006,WBS-00224,CC-00050,2026-05-05 06:00:00,2026-05-05 15:55:48,9.43,1.43,OnPrem-SQLServer
TE-00004020,TS-0000796,EMP-0093,2026-05-06,PRJ-006,WBS-00257,CC-00048,2026-05-06 06:15:00,2026-05-06 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004021,TS-0000796,EMP-0093,2026-05-07,PRJ-006,WBS-00241,CC-00050,2026-05-07 06:30:00,2026-05-07 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004022,TS-0000796,EMP-0093,2026-05-08,PRJ-006,WBS-00241,CC-00050,2026-05-08 06:15:00,2026-05-08 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004023,TS-0000797,EMP-0093,2026-05-11,PRJ-006,WBS-00226,CC-00047,2026-05-11 06:00:00,2026-05-11 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004024,TS-0000797,EMP-0093,2026-05-12,PRJ-006,WBS-00217,CC-00046,2026-05-12 06:15:00,2026-05-12 15:19:12,8.57,0.57,OnPrem-SQLServer
TE-00004025,TS-0000797,EMP-0093,2026-05-13,PRJ-006,WBS-00244,CC-00047,2026-05-13 06:30:00,2026-05-13 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004026,TS-0000797,EMP-0093,2026-05-14,PRJ-006,WBS-00231,CC-00052,2026-05-14 06:30:00,2026-05-14 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004027,TS-0000797,EMP-0093,2026-05-15,PRJ-006,WBS-00235,CC-00047,2026-05-15 06:00:00,2026-05-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004028,TS-0000798,EMP-0093,2026-05-18,PRJ-006,WBS-00227,CC-00050,2026-05-18 06:30:00,2026-05-18 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004029,TS-0000798,EMP-0093,2026-05-19,PRJ-006,WBS-00227,CC-00049,2026-05-19 06:15:00,2026-05-19 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004030,TS-0000798,EMP-0093,2026-05-20,PRJ-006,WBS-00224,CC-00052,2026-05-20 06:00:00,2026-05-20 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004031,TS-0000798,EMP-0093,2026-05-21,PRJ-006,WBS-00254,CC-00051,2026-05-21 06:15:00,2026-05-21 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004032,TS-0000798,EMP-0093,2026-05-22,PRJ-006,WBS-00237,CC-00048,2026-05-22 06:00:00,2026-05-22 15:43:12,9.22,1.22,OnPrem-SQLServer
TE-00004033,TS-0000799,EMP-0093,2026-06-01,PRJ-006,WBS-00220,CC-00049,2026-06-01 06:00:00,2026-06-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004034,TS-0000799,EMP-0093,2026-06-02,PRJ-006,WBS-00222,CC-00053,2026-06-02 06:00:00,2026-06-02 15:10:12,8.67,0.67,OnPrem-SQLServer
TE-00004035,TS-0000799,EMP-0093,2026-06-03,PRJ-006,WBS-00242,CC-00049,2026-06-03 06:15:00,2026-06-03 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004036,TS-0000799,EMP-0093,2026-06-04,PRJ-006,WBS-00237,CC-00053,2026-06-04 06:30:00,2026-06-04 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004037,TS-0000799,EMP-0093,2026-06-05,PRJ-006,WBS-00246,CC-00047,2026-06-05 06:00:00,2026-06-05 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004038,TS-0000800,EMP-0093,2026-06-08,PRJ-006,WBS-00246,CC-00048,2026-06-08 06:30:00,2026-06-08 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004039,TS-0000800,EMP-0093,2026-06-09,PRJ-006,WBS-00234,CC-00050,2026-06-09 06:00:00,2026-06-09 16:27:36,9.96,1.96,OnPrem-SQLServer
TE-00004040,TS-0000800,EMP-0093,2026-06-10,PRJ-006,WBS-00239,CC-00047,2026-06-10 06:00:00,2026-06-10 15:53:24,9.39,1.39,OnPrem-SQLServer
TE-00004041,TS-0000800,EMP-0093,2026-06-11,PRJ-006,WBS-00256,CC-00050,2026-06-11 06:00:00,2026-06-11 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004042,TS-0000800,EMP-0093,2026-06-12,PRJ-006,WBS-00214,CC-00052,2026-06-12 06:00:00,2026-06-12 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004043,TS-0000801,EMP-0093,2026-06-15,PRJ-006,WBS-00233,CC-00052,2026-06-15 06:15:00,2026-06-15 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004044,TS-0000801,EMP-0093,2026-06-16,PRJ-006,WBS-00216,CC-00051,2026-06-16 06:30:00,2026-06-16 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004045,TS-0000801,EMP-0093,2026-06-17,PRJ-006,WBS-00250,CC-00051,2026-06-17 06:15:00,2026-06-17 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004046,TS-0000801,EMP-0093,2026-06-18,PRJ-006,WBS-00219,CC-00047,2026-06-18 06:00:00,2026-06-18 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004047,TS-0000801,EMP-0093,2026-06-19,PRJ-006,WBS-00256,CC-00053,2026-06-19 06:00:00,2026-06-19 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004048,TS-0000802,EMP-0093,2026-06-22,PRJ-006,WBS-00255,CC-00049,2026-06-22 06:00:00,2026-06-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004049,TS-0000802,EMP-0093,2026-06-23,PRJ-006,WBS-00233,CC-00051,2026-06-23 06:15:00,2026-06-23 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004050,TS-0000802,EMP-0093,2026-06-24,PRJ-006,WBS-00249,CC-00047,2026-06-24 06:30:00,2026-06-24 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004051,TS-0000802,EMP-0093,2026-06-25,PRJ-006,WBS-00222,CC-00048,2026-06-25 06:15:00,2026-06-25 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004052,TS-0000802,EMP-0093,2026-06-26,PRJ-006,WBS-00225,CC-00049,2026-06-26 06:15:00,2026-06-26 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004053,TS-0000803,EMP-0093,2026-06-29,PRJ-006,WBS-00230,CC-00046,2026-06-29 06:30:00,2026-06-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004054,TS-0000803,EMP-0093,2026-06-30,PRJ-006,WBS-00215,CC-00046,2026-06-30 06:00:00,2026-06-30 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004055,TS-0000803,EMP-0093,2026-07-01,PRJ-006,WBS-00214,CC-00054,2026-07-01 06:30:00,2026-07-01 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004056,TS-0000803,EMP-0093,2026-07-02,PRJ-006,WBS-00248,CC-00048,2026-07-02 06:00:00,2026-07-02 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004057,TS-0000803,EMP-0093,2026-07-03,PRJ-006,WBS-00218,CC-00049,2026-07-03 06:00:00,2026-07-03 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004058,TS-0000804,EMP-0093,2026-07-06,PRJ-006,WBS-00243,CC-00049,2026-07-06 06:00:00,2026-07-06 15:25:12,8.92,0.92,OnPrem-SQLServer
TE-00004059,TS-0000804,EMP-0093,2026-07-07,PRJ-006,WBS-00218,CC-00046,2026-07-07 06:15:00,2026-07-07 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004060,TS-0000804,EMP-0093,2026-07-08,PRJ-006,WBS-00232,CC-00049,2026-07-08 06:30:00,2026-07-08 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004061,TS-0000804,EMP-0093,2026-07-09,PRJ-006,WBS-00227,CC-00054,2026-07-09 06:15:00,2026-07-09 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004062,TS-0000804,EMP-0093,2026-07-10,PRJ-006,WBS-00229,CC-00050,2026-07-10 06:00:00,2026-07-10 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004063,TS-0000805,EMP-0093,2026-07-13,PRJ-007,WBS-00284,CC-00055,2026-07-13 06:15:00,2026-07-13 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004064,TS-0000805,EMP-0093,2026-07-14,PRJ-007,WBS-00268,CC-00061,2026-07-14 06:30:00,2026-07-14 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004065,TS-0000805,EMP-0093,2026-07-15,PRJ-007,WBS-00273,CC-00063,2026-07-15 06:00:00,2026-07-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004066,TS-0000805,EMP-0093,2026-07-16,PRJ-007,WBS-00268,CC-00056,2026-07-16 06:30:00,2026-07-16 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004067,TS-0000805,EMP-0093,2026-07-17,PRJ-007,WBS-00262,CC-00060,2026-07-17 06:30:00,2026-07-17 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004068,TS-0000806,EMP-0093,2026-07-20,PRJ-008,WBS-00331,CC-00069,2026-07-20 06:00:00,2026-07-20 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004069,TS-0000806,EMP-0093,2026-07-21,PRJ-008,WBS-00335,CC-00072,2026-07-21 06:15:00,2026-07-21 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004070,TS-0000806,EMP-0093,2026-07-22,PRJ-008,WBS-00324,CC-00072,2026-07-22 06:00:00,2026-07-22 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004071,TS-0000806,EMP-0093,2026-07-23,PRJ-008,WBS-00320,CC-00066,2026-07-23 06:00:00,2026-07-23 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004072,TS-0000806,EMP-0093,2026-07-24,PRJ-008,WBS-00328,CC-00069,2026-07-24 06:15:00,2026-07-24 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004073,TS-0000807,EMP-0093,2026-07-27,PRJ-006,WBS-00227,CC-00048,2026-07-27 06:00:00,2026-07-27 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004074,TS-0000807,EMP-0093,2026-07-28,PRJ-006,WBS-00244,CC-00046,2026-07-28 06:30:00,2026-07-28 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004075,TS-0000807,EMP-0093,2026-07-29,PRJ-006,WBS-00233,CC-00048,2026-07-29 06:30:00,2026-07-29 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004076,TS-0000807,EMP-0093,2026-07-30,PRJ-006,WBS-00230,CC-00046,2026-07-30 06:30:00,2026-07-30 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004077,TS-0000807,EMP-0093,2026-07-31,PRJ-006,WBS-00216,CC-00049,2026-07-31 06:15:00,2026-07-31 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004078,TS-0000808,EMP-0094,2026-06-01,PRJ-004,WBS-00132,CC-00029,2026-06-01 06:00:00,2026-06-01 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004079,TS-0000808,EMP-0094,2026-06-02,PRJ-004,WBS-00166,CC-00033,2026-06-02 06:00:00,2026-06-02 15:04:48,8.58,0.58,OnPrem-SQLServer
TE-00004080,TS-0000808,EMP-0094,2026-06-03,PRJ-004,WBS-00157,CC-00036,2026-06-03 06:00:00,2026-06-03 15:38:24,9.14,1.14,OnPrem-SQLServer
TE-00004081,TS-0000808,EMP-0094,2026-06-04,PRJ-004,WBS-00133,CC-00034,2026-06-04 06:00:00,2026-06-04 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004082,TS-0000808,EMP-0094,2026-06-05,PRJ-004,WBS-00148,CC-00028,2026-06-05 06:00:00,2026-06-05 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004083,TS-0000809,EMP-0094,2026-06-08,PRJ-004,WBS-00149,CC-00031,2026-06-08 06:30:00,2026-06-08 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004084,TS-0000809,EMP-0094,2026-06-09,PRJ-004,WBS-00160,CC-00029,2026-06-09 06:30:00,2026-06-09 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004085,TS-0000809,EMP-0094,2026-06-10,PRJ-004,WBS-00163,CC-00028,2026-06-10 06:15:00,2026-06-10 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004086,TS-0000809,EMP-0094,2026-06-11,PRJ-004,WBS-00161,CC-00035,2026-06-11 06:15:00,2026-06-11 16:03:00,9.3,1.3,OnPrem-SQLServer
TE-00004087,TS-0000809,EMP-0094,2026-06-12,PRJ-004,WBS-00132,CC-00034,2026-06-12 06:00:00,2026-06-12 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004088,TS-0000810,EMP-0094,2026-06-15,PRJ-004,WBS-00135,CC-00035,2026-06-15 06:00:00,2026-06-15 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004089,TS-0000810,EMP-0094,2026-06-16,PRJ-004,WBS-00135,CC-00035,2026-06-16 06:15:00,2026-06-16 16:22:48,9.63,1.63,OnPrem-SQLServer
TE-00004090,TS-0000810,EMP-0094,2026-06-17,PRJ-004,WBS-00149,CC-00031,2026-06-17 06:30:00,2026-06-17 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004091,TS-0000810,EMP-0094,2026-06-18,PRJ-004,WBS-00153,CC-00036,2026-06-18 06:30:00,2026-06-18 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004092,TS-0000810,EMP-0094,2026-06-19,PRJ-004,WBS-00140,CC-00034,2026-06-19 06:00:00,2026-06-19 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004093,TS-0000811,EMP-0094,2026-06-22,PRJ-004,WBS-00135,CC-00033,2026-06-22 06:30:00,2026-06-22 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004094,TS-0000811,EMP-0094,2026-06-23,PRJ-004,WBS-00135,CC-00032,2026-06-23 06:30:00,2026-06-23 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004095,TS-0000811,EMP-0094,2026-06-24,PRJ-004,WBS-00145,CC-00035,2026-06-24 06:30:00,2026-06-24 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004096,TS-0000811,EMP-0094,2026-06-25,PRJ-004,WBS-00163,CC-00033,2026-06-25 06:00:00,2026-06-25 14:30:00,8.0,0.0,OnPrem-SQLServer
TE-00004097,TS-0000811,EMP-0094,2026-06-26,PRJ-004,WBS-00147,CC-00035,2026-06-26 06:30:00,2026-06-26 15:00:00,8.0,0.0,OnPrem-SQLServer
TE-00004098,TS-0000812,EMP-0094,2026-06-29,PRJ-004,WBS-00160,CC-00032,2026-06-29 06:15:00,2026-06-29 14:45:00,8.0,0.0,OnPrem-SQLServer
TE-00004099,TS-0000812,EMP-0094,2026-06-30,PRJ-004,WBS-00142,CC-00036,2026-06-30 06:30:00,2026-06-30 15:00:00,8.0,0.0,OnPrem-SQLServer
